,Unnamed: 0,city,city_ibge_code,confirmed,confirmed_per_100k_inhabitants,date,death_rate,deaths,estimated_population_2019,is_last,order_for_place,place_type,state
114260,114260,,15.0,1,0.01162,2020-03-10,0.0,0,8602865.0,False,1,state,PA
114260,114260,,15.0,1,0.01162,2020-03-11,0.0,0,8602865.0,False,1,state,PA
114260,114260,,15.0,1,0.01162,2020-03-12,0.0,0,8602865.0,False,1,state,PA
114260,114260,,15.0,1,0.01162,2020-03-13,0.0,0,8602865.0,False,1,state,PA
114260,114260,,15.0,1,0.01162,2020-03-14,0.0,0,8602865.0,False,1,state,PA
114260,114260,,15.0,1,0.01162,2020-03-15,0.0,0,8602865.0,False,1,state,PA
114260,114260,,15.0,1,0.01162,2020-03-16,0.0,0,8602865.0,False,1,state,PA
114260,114260,,15.0,1,0.01162,2020-03-17,0.0,0,8602865.0,False,1,state,PA
114260,114260,,15.0,1,0.01162,2020-03-18,0.0,0,8602865.0,False,1,state,PA
114165,114165,,15.0,1,0.01162,2020-03-19,0.0,0,8602865.0,False,2,state,PA
114050,114050,,15.0,2,0.02325,2020-03-20,0.0,0,8602865.0,False,3,state,PA
113906,113906,,15.0,2,0.02325,2020-03-21,0.0,0,8602865.0,False,4,state,PA
113761,113761,,15.0,4,0.0465,2020-03-22,0.0,0,8602865.0,False,5,state,PA
113612,113612,,15.0,5,0.058120000000000005,2020-03-23,0.0,0,8602865.0,False,6,state,PA
113413,113413,,15.0,5,0.058120000000000005,2020-03-24,0.0,0,8602865.0,False,7,state,PA
113163,113163,,15.0,7,0.08137,2020-03-25,0.0,0,8602865.0,False,8,state,PA
112895,112895,,15.0,13,0.15111,2020-03-26,0.0,0,8602865.0,False,9,state,PA
112595,112595,,15.0,16,0.18598,2020-03-27,0.0,0,8602865.0,False,10,state,PA
112306,112306,,15.0,18,0.20923000000000003,2020-03-28,0.0,0,8602865.0,False,11,state,PA
112018,112018,,15.0,20,0.23248000000000002,2020-03-29,0.0,0,8602865.0,False,12,state,PA
111628,111628,,15.0,26,0.30222,2020-03-30,0.0,0,8602865.0,False,13,state,PA
111196,111196,,15.0,34,0.39521999999999996,2020-03-31,0.0,0,8602865.0,False,14,state,PA
110731,110731,,15.0,41,0.47658999999999996,2020-04-01,0.0244,1,8602865.0,False,15,state,PA
110215,110215,,15.0,49,0.56958,2020-04-02,0.0204,1,8602865.0,False,16,state,PA
109651,109651,,15.0,75,0.8718,2020-04-03,0.0133,1,8602865.0,False,17,state,PA
109063,109063,,15.0,82,0.9531700000000001,2020-04-04,0.0122,1,8602865.0,False,18,state,PA
108425,108425,,15.0,86,0.9996700000000001,2020-04-05,0.0116,1,8602865.0,False,19,state,PA
107760,107760,,15.0,123,1.4297600000000001,2020-04-06,0.0407,5,8602865.0,False,20,state,PA
106992,106992,,15.0,154,1.7901,2020-04-07,0.0325,5,8602865.0,False,21,state,PA
106174,106174,,15.0,165,1.9179700000000002,2020-04-08,0.0364,6,8602865.0,False,22,state,PA
105310,105310,,15.0,169,1.9644599999999999,2020-04-09,0.0414,7,8602865.0,False,23,state,PA
104386,104386,,15.0,217,2.52242,2020-04-10,0.0415,9,8602865.0,False,24,state,PA
103420,103420,,15.0,237,2.7549,2020-04-11,0.0464,11,8602865.0,False,25,state,PA
102417,102417,,15.0,259,3.01062,2020-04-12,0.0541,14,8602865.0,False,26,state,PA
101365,101365,,15.0,310,3.60345,2020-04-13,0.0452,14,8602865.0,False,27,state,PA
100266,100266,,15.0,384,4.46363,2020-04-14,0.0547,21,8602865.0,False,28,state,PA
99098,99098,,15.0,487,5.6609,2020-04-15,0.0431,21,8602865.0,False,29,state,PA
97859,97859,,15.0,557,6.47459,2020-04-16,0.0467,26,8602865.0,False,30,state,PA
96562,96562,,15.0,627,7.28827,2020-04-17,0.051,32,8602865.0,False,31,state,PA
95199,95199,,15.0,641,7.451010000000001,2020-04-18,0.0515,33,8602865.0,False,32,state,PA
93776,93776,,15.0,685,7.962460000000001,2020-04-19,0.0496,34,8602865.0,False,33,state,PA
92302,92302,,15.0,902,10.48488,2020-04-20,0.0388,35,8602865.0,False,34,state,PA
90779,90779,,15.0,1026,11.926260000000001,2020-04-21,0.037000000000000005,38,8602865.0,False,35,state,PA
89222,89222,,15.0,1195,13.890720000000002,2020-04-22,0.036000000000000004,43,8602865.0,False,36,state,PA
87585,87585,,15.0,1267,14.72765,2020-04-23,0.0418,53,8602865.0,False,37,state,PA
85875,85875,,15.0,1579,18.35435,2020-04-24,0.0545,86,8602865.0,False,38,state,PA
84076,84076,,15.0,1745,20.28394,2020-04-25,0.0544,95,8602865.0,False,39,state,PA
82214,82214,,15.0,2070,24.06175,2020-04-26,0.0551,114,8602865.0,False,40,state,PA
80277,80277,,15.0,2219,25.79373,2020-04-27,0.055,122,8602865.0,False,41,state,PA
78276,78276,,15.0,2319,26.95614,2020-04-28,0.0569,132,8602865.0,False,42,state,PA
76202,76202,,15.0,2586,30.05975,2020-04-29,0.0603,156,8602865.0,False,43,state,PA
74014,74014,,15.0,2999,34.860479999999995,2020-04-30,0.0747,224,8602865.0,False,44,state,PA
71772,71772,,15.0,3359,39.04513,2020-05-01,0.0783,263,8602865.0,False,45,state,PA
69466,69466,,15.0,3727,43.32278,2020-05-02,0.0821,306,8602865.0,False,46,state,PA
67087,67087,,15.0,3920,45.56622,2020-05-03,0.0809,317,8602865.0,False,47,state,PA
64653,64653,,15.0,4262,49.54164,2020-05-04,0.0807,344,8602865.0,False,48,state,PA
62136,62136,,15.0,4756,55.28391,2020-05-05,0.0788,375,8602865.0,False,49,state,PA
59539,59539,,15.0,5524,64.21117,2020-05-06,0.0742,410,8602865.0,False,50,state,PA
56887,56887,,15.0,5935,68.98865,2020-05-07,0.0822,488,8602865.0,False,51,state,PA
54127,54127,,15.0,6519,75.77708,2020-05-08,0.0881,574,8602865.0,False,52,state,PA
51376,51376,,15.0,7018,81.57746999999999,2020-05-09,0.0869,610,8602865.0,False,53,state,PA
48471,48471,,15.0,7348,85.41341,2020-05-10,0.0915,672,8602865.0,False,54,state,PA
45499,45499,,15.0,8069,93.79433,2020-05-11,0.1006,812,8602865.0,False,55,state,PA
42467,42467,,15.0,9059,105.30213,2020-05-12,0.1009,914,8602865.0,False,56,state,PA
39370,39370,,15.0,10344,120.23901000000001,2020-05-13,0.0988,1022,8602865.0,False,57,state,PA
36202,36202,,15.0,11479,133.43229,2020-05-14,0.0954,1095,8602865.0,False,58,state,PA
33055,33055,,15.0,12626,146.76506,2020-05-15,0.0931,1175,8602865.0,False,59,state,PA
29772,29772,,15.0,13464,156.506,2020-05-16,0.0908,1223,8602865.0,False,60,state,PA
26383,26383,,15.0,14201,165.07291,2020-05-17,0.0901,1280,8602865.0,False,61,state,PA
22943,22943,,15.0,15467,179.78894,2020-05-18,0.09,1392,8602865.0,False,62,state,PA
22943,22943,,15.0,15467,179.78894,2020-05-19,0.09,1392,8602865.0,False,62,state,PA
15988,15988,,15.0,18929,220.03135,2020-05-20,0.0939,1778,8602865.0,False,63,state,PA
12369,12369,,15.0,20532,238.66467999999998,2020-05-21,0.0922,1893,8602865.0,False,64,state,PA
8623,8623,,15.0,22697,263.83071,2020-05-22,0.0882,2003,8602865.0,False,65,state,PA
5026,5026,,15.0,24125,280.42983,2020-05-23,0.0891,2150,8602865.0,False,66,state,PA
1737,1737,,15.0,24815,288.45042,2020-05-24,0.0923,2290,8602865.0,True,67,state,PA
1737,1737,,15.0,24815,288.45042,2020-05-25,0.0923,2290,8602865.0,True,67,state,PA
1737,1737,,15.0,24815,288.45042,2020-05-26,0.0923,2290,8602865.0,True,67,state,PA
1737,1737,,15.0,24815,288.45042,2020-05-27,0.0923,2290,8602865.0,True,67,state,PA
1737,1737,,15.0,24815,288.45042,2020-05-28,0.0923,2290,8602865.0,True,67,state,PA
1737,1737,,15.0,24815,288.45042,2020-05-29,0.0923,2290,8602865.0,True,67,state,PA
114589,114589,,31.0,1,0.00472,2020-02-25,0.0,0,21168791.0,False,1,state,MG
114589,114589,,31.0,1,0.00472,2020-02-26,0.0,0,21168791.0,False,1,state,MG
114589,114589,,31.0,1,0.00472,2020-02-27,0.0,0,21168791.0,False,1,state,MG
114589,114589,,31.0,1,0.00472,2020-02-28,0.0,0,21168791.0,False,1,state,MG
114589,114589,,31.0,1,0.00472,2020-02-29,0.0,0,21168791.0,False,1,state,MG
114589,114589,,31.0,1,0.00472,2020-03-01,0.0,0,21168791.0,False,1,state,MG
114589,114589,,31.0,1,0.00472,2020-03-02,0.0,0,21168791.0,False,1,state,MG
114589,114589,,31.0,1,0.00472,2020-03-03,0.0,0,21168791.0,False,1,state,MG
114589,114589,,31.0,1,0.00472,2020-03-04,0.0,0,21168791.0,False,1,state,MG
114589,114589,,31.0,1,0.00472,2020-03-05,0.0,0,21168791.0,False,1,state,MG
114589,114589,,31.0,1,0.00472,2020-03-06,0.0,0,21168791.0,False,1,state,MG
114589,114589,,31.0,1,0.00472,2020-03-07,0.0,0,21168791.0,False,1,state,MG
114589,114589,,31.0,1,0.00472,2020-03-08,0.0,0,21168791.0,False,1,state,MG
114579,114579,,31.0,1,0.00472,2020-03-09,0.0,0,21168791.0,False,2,state,MG
114565,114565,,31.0,1,0.00472,2020-03-10,0.0,0,21168791.0,False,3,state,MG
114550,114550,,31.0,1,0.00472,2020-03-11,0.0,0,21168791.0,False,4,state,MG
114521,114521,,31.0,2,0.00945,2020-03-12,0.0,0,21168791.0,False,5,state,MG
114493,114493,,31.0,2,0.00945,2020-03-13,0.0,0,21168791.0,False,6,state,MG
114460,114460,,31.0,4,0.0189,2020-03-14,0.0,0,21168791.0,False,7,state,MG
114460,114460,,31.0,4,0.0189,2020-03-15,0.0,0,21168791.0,False,7,state,MG
114392,114392,,31.0,6,0.028339999999999997,2020-03-16,0.0,0,21168791.0,False,8,state,MG
114341,114341,,31.0,14,0.06614,2020-03-17,0.0,0,21168791.0,False,9,state,MG
114256,114256,,31.0,19,0.08975,2020-03-18,0.0,0,21168791.0,False,10,state,MG
114160,114160,,31.0,29,0.13699,2020-03-19,0.0,0,21168791.0,False,11,state,MG
114043,114043,,31.0,38,0.17951,2020-03-20,0.0,0,21168791.0,False,12,state,MG
113900,113900,,31.0,55,0.25982,2020-03-21,0.0,0,21168791.0,False,13,state,MG
113754,113754,,31.0,83,0.39209,2020-03-22,0.0,0,21168791.0,False,14,state,MG
113602,113602,,31.0,128,0.6046600000000001,2020-03-23,0.0,0,21168791.0,False,15,state,MG
113402,113402,,31.0,130,0.61411,2020-03-24,0.0,0,21168791.0,False,16,state,MG
113151,113151,,31.0,133,0.6282800000000001,2020-03-25,0.0,0,21168791.0,False,17,state,MG
112881,112881,,31.0,153,0.7227600000000001,2020-03-26,0.0,0,21168791.0,False,18,state,MG
112579,112579,,31.0,189,0.8928200000000001,2020-03-27,0.0,0,21168791.0,False,19,state,MG
112292,112292,,31.0,205,0.96841,2020-03-28,0.0,0,21168791.0,False,20,state,MG
112004,112004,,31.0,231,1.09123,2020-03-29,0.0,0,21168791.0,False,21,state,MG
111609,111609,,31.0,261,1.23295,2020-03-30,0.0038,1,21168791.0,False,22,state,MG
111172,111172,,31.0,275,1.29908,2020-03-31,0.0073,2,21168791.0,False,23,state,MG
110703,110703,,31.0,314,1.48332,2020-04-01,0.0096,3,21168791.0,False,24,state,MG
110185,110185,,31.0,370,1.7478599999999997,2020-04-02,0.0108,4,21168791.0,False,25,state,MG
109615,109615,,31.0,397,1.8754,2020-04-03,0.0151,6,21168791.0,False,26,state,MG
109024,109024,,31.0,430,2.0312900000000003,2020-04-04,0.013999999999999999,6,21168791.0,False,27,state,MG
108385,108385,,31.0,498,2.35252,2020-04-05,0.012,6,21168791.0,False,28,state,MG
107713,107713,,31.0,525,2.48007,2020-04-06,0.0171,9,21168791.0,False,29,state,MG
106940,106940,,31.0,559,2.64068,2020-04-07,0.0197,11,21168791.0,False,30,state,MG
106121,106121,,31.0,614,2.9005,2020-04-08,0.0228,14,21168791.0,False,31,state,MG
105257,105257,,31.0,655,3.0941799999999997,2020-04-09,0.0229,15,21168791.0,False,32,state,MG
104333,104333,,31.0,698,3.29731,2020-04-10,0.0244,17,21168791.0,False,33,state,MG
103362,103362,,31.0,750,3.54295,2020-04-11,0.0227,17,21168791.0,False,34,state,MG
102358,102358,,31.0,806,3.80749,2020-04-12,0.0248,20,21168791.0,False,35,state,MG
101302,101302,,31.0,815,3.8500099999999997,2020-04-13,0.0282,23,21168791.0,False,36,state,MG
100195,100195,,31.0,884,4.17596,2020-04-14,0.0305,27,21168791.0,False,37,state,MG
99018,99018,,31.0,903,4.2657099999999994,2020-04-15,0.0332,30,21168791.0,False,38,state,MG
97777,97777,,31.0,958,4.525530000000001,2020-04-16,0.0344,33,21168791.0,False,39,state,MG
96478,96478,,31.0,1021,4.82314,2020-04-17,0.0343,35,21168791.0,False,40,state,MG
95109,95109,,31.0,1077,5.087680000000001,2020-04-18,0.0362,39,21168791.0,False,41,state,MG
93683,93683,,31.0,1154,5.45142,2020-04-19,0.0338,39,21168791.0,False,42,state,MG
92197,92197,,31.0,1189,5.61676,2020-04-20,0.0345,41,21168791.0,False,43,state,MG
90668,90668,,31.0,1230,5.81044,2020-04-21,0.0358,44,21168791.0,False,44,state,MG
89103,89103,,31.0,1283,6.06081,2020-04-22,0.0366,47,21168791.0,False,45,state,MG
87460,87460,,31.0,1308,6.17891,2020-04-23,0.039,51,21168791.0,False,46,state,MG
85740,85740,,31.0,1419,6.70326,2020-04-24,0.0381,54,21168791.0,False,47,state,MG
83940,83940,,31.0,1481,6.99615,2020-04-25,0.0392,58,21168791.0,False,48,state,MG
82071,82071,,31.0,1548,7.31265,2020-04-26,0.0394,61,21168791.0,False,49,state,MG
80130,80130,,31.0,1586,7.49216,2020-04-27,0.0391,62,21168791.0,False,50,state,MG
78127,78127,,31.0,1649,7.78977,2020-04-28,0.0431,71,21168791.0,False,51,state,MG
76047,76047,,31.0,1758,8.304680000000001,2020-04-29,0.0455,80,21168791.0,False,52,state,MG
73853,73853,,31.0,1827,8.63063,2020-04-30,0.0449,82,21168791.0,False,53,state,MG
71608,71608,,31.0,1935,9.14081,2020-05-01,0.0455,88,21168791.0,False,54,state,MG
69294,69294,,31.0,2023,9.556519999999999,2020-05-02,0.0435,88,21168791.0,False,55,state,MG
66912,66912,,31.0,2118,10.0053,2020-05-03,0.042,89,21168791.0,False,56,state,MG
64477,64477,,31.0,2347,11.08708,2020-05-04,0.0383,90,21168791.0,False,57,state,MG
61950,61950,,31.0,2452,11.583089999999999,2020-05-05,0.0383,94,21168791.0,False,58,state,MG
59353,59353,,31.0,2605,12.30585,2020-05-06,0.0372,97,21168791.0,False,59,state,MG
56697,56697,,31.0,2770,13.0853,2020-05-07,0.0383,106,21168791.0,False,60,state,MG
53925,53925,,31.0,2943,13.90254,2020-05-08,0.0377,111,21168791.0,False,61,state,MG
51169,51169,,31.0,3123,14.75285,2020-05-09,0.0378,118,21168791.0,False,62,state,MG
48260,48260,,31.0,3237,15.291379999999998,2020-05-10,0.0368,119,21168791.0,False,63,state,MG
45286,45286,,31.0,3320,15.683470000000002,2020-05-11,0.0364,121,21168791.0,False,64,state,MG
42249,42249,,31.0,3435,16.22672,2020-05-12,0.037000000000000005,127,21168791.0,False,65,state,MG
39149,39149,,31.0,3733,17.63445,2020-05-13,0.0362,135,21168791.0,False,66,state,MG
35977,35977,,31.0,3950,18.65954,2020-05-14,0.0352,139,21168791.0,False,67,state,MG
32821,32821,,31.0,4196,19.82163,2020-05-15,0.0348,146,21168791.0,False,68,state,MG
29535,29535,,31.0,4474,21.13489,2020-05-16,0.0335,150,21168791.0,False,69,state,MG
26142,26142,,31.0,4611,21.78207,2020-05-17,0.0338,156,21168791.0,False,70,state,MG
22698,22698,,31.0,4695,22.17888,2020-05-18,0.0343,161,21168791.0,False,71,state,MG
19324,19324,,31.0,4977,23.511029999999998,2020-05-19,0.0336,167,21168791.0,False,72,state,MG
15732,15732,,31.0,5286,24.97072,2020-05-20,0.0335,177,21168791.0,False,73,state,MG
12109,12109,,31.0,5596,26.435140000000004,2020-05-21,0.0341,191,21168791.0,False,74,state,MG
8358,8358,,31.0,5995,28.31999,2020-05-22,0.0335,201,21168791.0,False,75,state,MG
4756,4756,,31.0,6338,29.9403,2020-05-23,0.0342,217,21168791.0,False,76,state,MG
1467,1467,,31.0,6668,31.4992,2020-05-24,0.0339,226,21168791.0,True,77,state,MG
1467,1467,,31.0,6668,31.4992,2020-05-25,0.0339,226,21168791.0,True,77,state,MG
1467,1467,,31.0,6668,31.4992,2020-05-26,0.0339,226,21168791.0,True,77,state,MG
1467,1467,,31.0,6668,31.4992,2020-05-27,0.0339,226,21168791.0,True,77,state,MG
1467,1467,,31.0,6668,31.4992,2020-05-28,0.0339,226,21168791.0,True,77,state,MG
1467,1467,,31.0,6668,31.4992,2020-05-29,0.0339,226,21168791.0,True,77,state,MG
114462,114462,,50.0,2,0.07197,2020-02-25,0.0,0,2778986.0,False,1,state,MS
114462,114462,,50.0,2,0.07197,2020-02-26,0.0,0,2778986.0,False,1,state,MS
114462,114462,,50.0,2,0.07197,2020-02-27,0.0,0,2778986.0,False,1,state,MS
114462,114462,,50.0,2,0.07197,2020-02-28,0.0,0,2778986.0,False,1,state,MS
114462,114462,,50.0,2,0.07197,2020-02-29,0.0,0,2778986.0,False,1,state,MS
114462,114462,,50.0,2,0.07197,2020-03-01,0.0,0,2778986.0,False,1,state,MS
114462,114462,,50.0,2,0.07197,2020-03-02,0.0,0,2778986.0,False,1,state,MS
114462,114462,,50.0,2,0.07197,2020-03-03,0.0,0,2778986.0,False,1,state,MS
114462,114462,,50.0,2,0.07197,2020-03-04,0.0,0,2778986.0,False,1,state,MS
114462,114462,,50.0,2,0.07197,2020-03-05,0.0,0,2778986.0,False,1,state,MS
114462,114462,,50.0,2,0.07197,2020-03-06,0.0,0,2778986.0,False,1,state,MS
114462,114462,,50.0,2,0.07197,2020-03-07,0.0,0,2778986.0,False,1,state,MS
114462,114462,,50.0,2,0.07197,2020-03-08,0.0,0,2778986.0,False,1,state,MS
114462,114462,,50.0,2,0.07197,2020-03-09,0.0,0,2778986.0,False,1,state,MS
114462,114462,,50.0,2,0.07197,2020-03-10,0.0,0,2778986.0,False,1,state,MS
114462,114462,,50.0,2,0.07197,2020-03-11,0.0,0,2778986.0,False,1,state,MS
114462,114462,,50.0,2,0.07197,2020-03-12,0.0,0,2778986.0,False,1,state,MS
114462,114462,,50.0,2,0.07197,2020-03-13,0.0,0,2778986.0,False,1,state,MS
114462,114462,,50.0,2,0.07197,2020-03-14,0.0,0,2778986.0,False,1,state,MS
114436,114436,,50.0,2,0.07197,2020-03-15,0.0,0,2778986.0,False,2,state,MS
114394,114394,,50.0,4,0.14394,2020-03-16,0.0,0,2778986.0,False,3,state,MS
114343,114343,,50.0,6,0.21591,2020-03-17,0.0,0,2778986.0,False,4,state,MS
114258,114258,,50.0,7,0.25189,2020-03-18,0.0,0,2778986.0,False,5,state,MS
114163,114163,,50.0,9,0.32386,2020-03-19,0.0,0,2778986.0,False,6,state,MS
114046,114046,,50.0,12,0.43181,2020-03-20,0.0,0,2778986.0,False,7,state,MS
113904,113904,,50.0,16,0.57575,2020-03-21,0.0,0,2778986.0,False,8,state,MS
113758,113758,,50.0,21,0.75567,2020-03-22,0.0,0,2778986.0,False,9,state,MS
113606,113606,,50.0,21,0.75567,2020-03-23,0.0,0,2778986.0,False,10,state,MS
113406,113406,,50.0,24,0.86362,2020-03-24,0.0,0,2778986.0,False,11,state,MS
113155,113155,,50.0,24,0.86362,2020-03-25,0.0,0,2778986.0,False,12,state,MS
112885,112885,,50.0,25,0.89961,2020-03-26,0.0,0,2778986.0,False,13,state,MS
112585,112585,,50.0,28,1.00756,2020-03-27,0.0,0,2778986.0,False,14,state,MS
112299,112299,,50.0,31,1.11551,2020-03-28,0.0,0,2778986.0,False,15,state,MS
112011,112011,,50.0,36,1.29544,2020-03-29,0.0,0,2778986.0,False,16,state,MS
111616,111616,,50.0,44,1.58331,2020-03-30,0.0,0,2778986.0,False,17,state,MS
111181,111181,,50.0,48,1.72725,2020-03-31,0.0208,1,2778986.0,False,18,state,MS
110713,110713,,50.0,51,1.8352,2020-04-01,0.0196,1,2778986.0,False,19,state,MS
110195,110195,,50.0,53,1.90717,2020-04-02,0.0189,1,2778986.0,False,20,state,MS
109625,109625,,50.0,60,2.1590599999999998,2020-04-03,0.0167,1,2778986.0,False,21,state,MS
109034,109034,,50.0,62,2.23103,2020-04-04,0.0161,1,2778986.0,False,22,state,MS
108396,108396,,50.0,65,2.33898,2020-04-05,0.0154,1,2778986.0,False,23,state,MS
107724,107724,,50.0,66,2.3749700000000002,2020-04-06,0.0152,1,2778986.0,False,24,state,MS
106953,106953,,50.0,80,2.87875,2020-04-07,0.025,2,2778986.0,False,25,state,MS
106134,106134,,50.0,85,3.05867,2020-04-08,0.0235,2,2778986.0,False,26,state,MS
105270,105270,,50.0,89,3.20261,2020-04-09,0.0225,2,2778986.0,False,27,state,MS
104346,104346,,50.0,97,3.4904800000000002,2020-04-10,0.0206,2,2778986.0,False,28,state,MS
103376,103376,,50.0,100,3.5984300000000005,2020-04-11,0.02,2,2778986.0,False,29,state,MS
102373,102373,,50.0,101,3.6344199999999995,2020-04-12,0.0198,2,2778986.0,False,30,state,MS
101318,101318,,50.0,113,4.06623,2020-04-13,0.0354,4,2778986.0,False,31,state,MS
100211,100211,,50.0,115,4.1382,2020-04-14,0.0348,4,2778986.0,False,32,state,MS
99034,99034,,50.0,121,4.3541099999999995,2020-04-15,0.0331,4,2778986.0,False,33,state,MS
97794,97794,,50.0,131,4.71395,2020-04-16,0.0382,5,2778986.0,False,34,state,MS
96496,96496,,50.0,143,5.14576,2020-04-17,0.035,5,2778986.0,False,35,state,MS
95130,95130,,50.0,161,5.793480000000001,2020-04-18,0.0311,5,2778986.0,False,36,state,MS
93704,93704,,50.0,168,6.04537,2020-04-19,0.0298,5,2778986.0,False,37,state,MS
92219,92219,,50.0,171,6.15332,2020-04-20,0.0292,5,2778986.0,False,38,state,MS
90690,90690,,50.0,173,6.22529,2020-04-21,0.0347,6,2778986.0,False,39,state,MS
89125,89125,,50.0,175,6.29726,2020-04-22,0.0343,6,2778986.0,False,40,state,MS
87482,87482,,50.0,186,6.69309,2020-04-23,0.0376,7,2778986.0,False,41,state,MS
85762,85762,,50.0,213,7.66467,2020-04-24,0.0329,7,2778986.0,False,42,state,MS
83962,83962,,50.0,217,7.8086,2020-04-25,0.0323,7,2778986.0,False,43,state,MS
82093,82093,,50.0,234,8.42034,2020-04-26,0.0299,7,2778986.0,False,44,state,MS
80152,80152,,50.0,238,8.56427,2020-04-27,0.0378,9,2778986.0,False,45,state,MS
78149,78149,,50.0,240,8.636239999999999,2020-04-28,0.0375,9,2778986.0,False,46,state,MS
76069,76069,,50.0,249,8.9601,2020-04-29,0.0361,9,2778986.0,False,47,state,MS
73875,73875,,50.0,255,9.17601,2020-04-30,0.0353,9,2778986.0,False,48,state,MS
71630,71630,,50.0,261,9.391910000000001,2020-05-01,0.0345,9,2778986.0,False,49,state,MS
69316,69316,,50.0,266,9.57184,2020-05-02,0.0338,9,2778986.0,False,50,state,MS
66935,66935,,50.0,272,9.78774,2020-05-03,0.0368,10,2778986.0,False,51,state,MS
64500,64500,,50.0,274,9.85971,2020-05-04,0.0365,10,2778986.0,False,52,state,MS
61975,61975,,50.0,283,10.18357,2020-05-05,0.0353,10,2778986.0,False,53,state,MS
59378,59378,,50.0,288,10.363489999999999,2020-05-06,0.0347,10,2778986.0,False,54,state,MS
56723,56723,,50.0,311,11.191130000000001,2020-05-07,0.0322,10,2778986.0,False,55,state,MS
53954,53954,,50.0,326,11.7309,2020-05-08,0.0337,11,2778986.0,False,56,state,MS
51199,51199,,50.0,346,12.45058,2020-05-09,0.0318,11,2778986.0,False,57,state,MS
48291,48291,,50.0,362,13.02633,2020-05-10,0.0304,11,2778986.0,False,58,state,MS
45317,45317,,50.0,385,13.85397,2020-05-11,0.0286,11,2778986.0,False,59,state,MS
42281,42281,,50.0,405,14.57366,2020-05-12,0.0296,12,2778986.0,False,60,state,MS
39182,39182,,50.0,430,15.473270000000001,2020-05-13,0.0302,13,2778986.0,False,61,state,MS
36010,36010,,50.0,452,16.26493,2020-05-14,0.031,14,2778986.0,False,62,state,MS
32856,32856,,50.0,479,17.2365,2020-05-15,0.0292,14,2778986.0,False,63,state,MS
29572,29572,,50.0,508,18.28005,2020-05-16,0.0295,15,2778986.0,False,64,state,MS
26181,26181,,50.0,570,20.51108,2020-05-17,0.0263,15,2778986.0,False,65,state,MS
22738,22738,,50.0,613,22.058410000000002,2020-05-18,0.0261,16,2778986.0,False,66,state,MS
19365,19365,,50.0,642,23.10195,2020-05-19,0.0249,16,2778986.0,False,67,state,MS
15773,15773,,50.0,693,24.93715,2020-05-20,0.0245,17,2778986.0,False,68,state,MS
12150,12150,,50.0,746,26.84432,2020-05-21,0.0228,17,2778986.0,False,69,state,MS
